Data Caixa,CodO,Credito,CodD,Debito,Extrato, Valor 
28-Jan-16,10103,Conta Corrente Itau,10101,Carteira,SAQUE S/CARTAO CXE001024,100
29-Jan-16,20201,Nubank,40206,Cafes,Caf_ Nova Itaim,8.5
29-Jan-16,20201,Nubank,40202,Alimentacao Trabalho,Pizza A,20.36
29-Jan-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO LIS ITAU 16010,2
29-Jan-16,20201,Nubank,40301,Combustivel & Oleo,Shell,27
30-Jan-16,20201,Nubank,40202,Alimentacao Trabalho,Cachoeira Natural,24.9
30-Jan-16,20201,Nubank,40504,Balada,Evb Gop Tun Presents D,64.79
30-Jan-16,20201,Nubank,40205,Almocos e Jantares,G5 Ponto 5 Bar e Restaurante,189.22
30-Jan-16,20201,Nubank,40201,Supermercado,Minuto Pao de Acucar,106.9
1-Feb-16,10301,Credito com Amigos,10103,Conta Corrente Itau,DOC 2372958RODRIGO PERE,568.5
1-Feb-16,10103,Conta Corrente Itau,40701,Juros,IOF,8.48
1-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-CHIPTECH -30/01,60
1-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-CHIPTECH -30/01,60
1-Feb-16,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-GENIAL -02/02,40.7
1-Feb-16,10101,Carteira,40705,Outras Despesas,,150
1-Feb-16,10301,Credito com Amigos,40703,Baixas,,1894.80
1-Feb-16,30200,Presentes da Familia,10402,Previdencia Privada,,430
2-Feb-16,20201,Nubank,40708,Nao Classificado,Am Pm Conveniencia,39
2-Feb-16,20201,Nubank,40503,Conveniencia,Auto Posto,10.75
2-Feb-16,10103,Conta Corrente Itau,20201,Nubank,INT PAG TIT BANCO 033,600
2-Feb-16,20201,Nubank,40708,Nao Classificado,Jfp Eventos,51
2-Feb-16,20201,Nubank,40502,Bares & Bebidas,Loft Eventos,24
2-Feb-16,20201,Nubank,40503,Conveniencia,Lorena Auto Posto,8.84
2-Feb-16,20201,Nubank,40503,Conveniencia,Max LJ de Conveniencia,7.25
2-Feb-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -02/02,7.25
2-Feb-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO CARTAO,4.99
2-Feb-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 01/16,42
2-Feb-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,1500.00
2-Feb-16,20201,Nubank,40308,Taxi & Uber,Zeca Taxi,14
3-Feb-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-MADUREIRA -03/02,39.88
3-Feb-16,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,1500.00
3-Feb-16,10103,Conta Corrente Itau,40402,Despesas Medicas,TBI 519872017-8Saude,498
4-Feb-16,10103,Conta Corrente Itau,40306,Estacionamento,INT PAG TIT BANCO 033,300
4-Feb-16,10103,Conta Corrente Itau,40305,Multas,INT SP-MULTA 0323185009,42.56
4-Feb-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-AUN RESTAUR-04/02,26
4-Feb-16,10103,Conta Corrente Itau,40201,Supermercado,RSHOP-PAO DE ACUC-04/02,267.33
5-Feb-16,20201,Nubank,40708,Nao Classificado,Mantova,91.89
5-Feb-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-DUE MAESTA -05/02,29.04
6-Feb-16,20201,Nubank,40503,Conveniencia,Max,14.25
6-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Maxicar,50
9-Feb-16,20201,Nubank,40507,Cinema,If de vimeo Com,1.81
10-Feb-16,10103,Conta Corrente Itau,20202,Cartao Itau Master,INT MULTIPLO20,153.51
10-Feb-16,10103,Conta Corrente Itau,20201,Nubank,INT PAG TIT BANCO 033,1000.00
10-Feb-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,3000.00
10-Feb-16,10103,Conta Corrente Itau,40107,Vaga de Garagem,TBI 938510302-4 C/C,400
11-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Am Pm Conveniencia,30.25
11-Feb-16,20201,Nubank,40708,Nao Classificado,Assoc Br Pres Ferrovia,16
11-Feb-16,20201,Nubank,40708,Nao Classificado,Assoc Br Pres Ferrovia,40
11-Feb-16,10103,Conta Corrente Itau,40101,Aluguel,DOC INT 554192,1500.00
11-Feb-16,20201,Nubank,40204,Lanches e Refeicoes,Dona Deola,37.2
11-Feb-16,10103,Conta Corrente Itau,40402,Despesas Medicas,INT PAG TIT BANCO 237,552.77
11-Feb-16,20201,Nubank,40503,Conveniencia,max LJ de Conveniencia,7.25
11-Feb-16,20201,Nubank,40502,Bares & Bebidas,Mercearia Sao Pedro,38
11-Feb-16,20201,Nubank,40708,Nao Classificado,Panda,70
11-Feb-16,10103,Conta Corrente Itau,30301,Rendimento de Poupanca e Aplicacao,REND PAGO APLIC AUT MAIS,0.02
11-Feb-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-DON MARIANO-11/02,39.11
11-Feb-16,20201,Nubank,40204,Lanches e Refeicoes,St Etienne,40.94
11-Feb-16,20201,Nubank,40507,Cinema,Vimeo Com,28.38
11-Feb-16,20201,Nubank,40502,Bares & Bebidas,Vitrine,30
12-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Auto Posto Dois Xis,50
12-Feb-16,20201,Nubank,40504,Balada,Bar Secreto,6.6
12-Feb-16,20201,Nubank,40701,Juros,IOF Rotativo,3.59
12-Feb-16,20201,Nubank,40701,Juros,Juros de Financiamento,18.31
12-Feb-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,Livros Amazon,274.47
12-Feb-16,20201,Nubank,40503,Conveniencia,max LJ de Conveniencia,7.25
12-Feb-16,20201,Nubank,40502,Bares & Bebidas,Mercearia Sao Pedro,30
13-Feb-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,Spotify,22.35
15-Feb-16,10103,Conta Corrente Itau,40101,Aluguel,DOC INT 473026,650
15-Feb-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,Jornal 2/11,81.86
15-Feb-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AM PM CONVE-15/02,7.25
15-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-BML -15/02,25
15-Feb-16,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-ESTAC SHOP-15/02,14
15-Feb-16,10103,Conta Corrente Itau,10101,Carteira,SAQUE 24H 13828041 14/02,100
16-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Am Pm Conveniencia,50.25
16-Feb-16,20201,Nubank,40502,Bares & Bebidas,Amado Jorge Bar Ltda M,75.7
16-Feb-16,20201,Nubank,40503,Conveniencia,Max LJ Conveniencia,10.25
16-Feb-16,20201,Nubank,40503,Conveniencia,Max LJ Conveniencia,21
16-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Maxicar,65
16-Feb-16,20201,Nubank,40708,Nao Classificado,Onze Lanches,102.12
16-Feb-16,20201,Nubank,40202,Alimentacao Trabalho,Quinta do Marques,50
16-Feb-16,20201,Nubank,40202,Alimentacao Trabalho,Sakagura A,78
17-Feb-16,20202,Cartao Itau Master,40702,Taxas Bancarias,Anuidade,27.25
17-Feb-16,20201,Nubank,40705,Outras Despesas,Correios Itaim,39
17-Feb-16,20202,Cartao Itau Master,40701,Juros,Juros,13.54
18-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Centro Automotivo,52
19-Feb-16,20201,Nubank,40201,Supermercado,Minuto pao de Aœcar,40.62
19-Feb-16,20201,Nubank,40202,Alimentacao Trabalho,Recanto da Pamplona,36
19-Feb-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -19/02,10.25
22-Feb-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO CARTAO,4.99
22-Feb-16,30102,Beneficios,10103,Conta Corrente Itau,SISPAG INSEED INV LTDA,1197.62
23-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Posto da Skina,36
23-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-BML -23/02,15
23-Feb-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -23/02,8.5
23-Feb-16,10103,Conta Corrente Itau,40501,Festas. Shows & Eventos,TBI 297830812-6 C/C,276
24-Feb-16,20201,Nubank,40201,Supermercado,Minuto pao de Aœcar,40.06
24-Feb-16,20201,Nubank,40202,Alimentacao Trabalho,Pizzaa,20.76
24-Feb-16,10103,Conta Corrente Itau,40206,Cafes,RSHOP-CAFE CREME -24/02,4.29
25-Feb-16,20201,Nubank,40202,Alimentacao Trabalho,Pizza A,22.32
25-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-BML -25/02,20
25-Feb-16,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PANIF LA PL-25/02,28.89
25-Feb-16,10103,Conta Corrente Itau,10101,Carteira,SAQUE S/CARTAO CXE000752,150
26-Feb-16,20201,Nubank,40705,Outras Despesas,Debito Variacao Cambial,0.28
26-Feb-16,20201,Nubank,40202,Alimentacao Trabalho,Due Maesta,32.93
26-Feb-16,20201,Nubank,40301,Combustivel & Oleo,Groenlandia Auto Posto,50
26-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-GENILDO RIB-26/02,10.1
26-Feb-16,20201,Nubank,10502,Moveis,Tok Stok 2/2,94.7
28-Feb-16,20202,Cartao Itau Master,40308,Taxi & Uber,Uber,33.48
29-Feb-16,10103,Conta Corrente Itau,10101,Carteira,CXE 000992 SAQUE 27/02,700
29-Feb-16,10103,Conta Corrente Itau,40402,Despesas Medicas,INT PAG TIT BANCO 237,497.99
29-Feb-16,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,27.7
29-Feb-16,10103,Conta Corrente Itau,40401,Farmacia,RSHOP-DROGA RAIA -29/02,19.34
29-Feb-16,10103,Conta Corrente Itau,40502,Bares & Bebidas,RSHOP-LANCHES BOA-28/02,103.7
29-Feb-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -27/02,15.5
29-Feb-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-PIZZAA 510 -29/02,21.8
29-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-SEBASTIAO V-27/02,20.1
29-Feb-16,40501,Festas. Shows & Eventos,10103,Conta Corrente Itau,TBI 107332545-6IngrRS,1200.00
29-Feb-16,10103,Conta Corrente Itau,40708,Nao Classificado,TBI 375500633-9 tokpag,490
1-Mar-16,10103,Conta Corrente Itau,40703,Impostos Financeiros,IOF,4.13
1-Mar-16,20201,Nubank,40301,Combustivel & Oleo,Posto Bola Pesada,50
1-Mar-16,20201,Nubank,40202,Alimentacao Trabalho,Red Steak Burger,57.31
1-Mar-16,10103,Conta Corrente Itau,40401,Farmacia,RSHOP-DROGA RAIA -01/03,14.44
1-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -01/03,8
1-Mar-16,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PAES E DOCE-01/03,18.1
1-Mar-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO LIS ITAU 16030,2
1-Mar-16,10103,Conta Corrente Itau,40501,Festas. Shows & Eventos,TBI 107332545-6Ing RS,1200.00
1-Mar-16,30200,Presentes da Familia,10402,Previdencia Privada,,430
2-Mar-16,10103,Conta Corrente Itau,40705,Outras Despesas,DOC INT 383777 Caio,280
2-Mar-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 02/16,42
3-Mar-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-PIZZA A 510-03/03,23.87
3-Mar-16,10103,Conta Corrente Itau,40301,Combustivel & Oleo,RSHOP-POSTO CAMBU-03/03,50
3-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-STAR075 BAN-03/03,19.8
3-Mar-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,2000.00
4-Mar-16,10103,Conta Corrente Itau,20202,Cartao Itau Master,INT MULTIPLO20,419.47
4-Mar-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-LBR COMERCI-04/03,20.5
7-Mar-16,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,3046.25
7-Mar-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-A BERNEGOZZ-05/03,4
7-Mar-16,10103,Conta Corrente Itau,40708,Nao Classificado,RSHOP-A BERNEGOZZ-05/03,12
7-Mar-16,10103,Conta Corrente Itau,40501,Festas. Shows & Eventos,RSHOP-INGRESSOS -05/03,32
7-Mar-16,10103,Conta Corrente Itau,40501,Festas. Shows & Eventos,RSHOP-INGRESSOS -05/03,40
7-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-LANCHONETE -05/03,9
7-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -06/03,8
7-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -07/03,8
7-Mar-16,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,RSHOP-PAES E DOCE-06/03,16.93
7-Mar-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-PIZZA A 510-07/03,14.53
7-Mar-16,10103,Conta Corrente Itau,40205,Almocos e Jantares,RSHOP-YOI ROLLS T-05/03,19.69
7-Mar-16,30102,Beneficios,10103,Conta Corrente Itau,SISPAG INSEED INV LTDA,1072.90
7-Mar-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,Spotify,22.35
7-Mar-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,2900.00
8-Mar-16,10103,Conta Corrente Itau,40501,Festas. Shows & Eventos,INT TED 7450032038620294,1100.00
8-Mar-16,10103,Conta Corrente Itau,40101,Aluguel,INT TED 7450032038620294,2100.00
8-Mar-16,20201,Nubank,40202,Alimentacao Trabalho,Mantova,45.54
8-Mar-16,20202,Cartao Itau Master,40301,Combustivel & Oleo,Rede Campeao,50
8-Mar-16,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.01
8-Mar-16,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,3046.25
8-Mar-16,10103,Conta Corrente Itau,40206,Cafes,RSHOP-CAFE NOVA I-08/03,11
8-Mar-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-DUE MAESTA -08/03,21.86
8-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-EMPORIO JAR-08/03,7
8-Mar-16,10103,Conta Corrente Itau,40708,Nao Classificado,TBI 821710021-6 C/C,100
9-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,09/03 ALMANARASHOP iguatemi 70.60,70.6
9-Mar-16,20203,Cartao Itau VISA,40306,Estacionamento,09/03 ESTAC SHOP IGUATEMI 14.00,14
9-Mar-16,20203,Cartao Itau VISA,40601,Roupas,09/03 IGW CRAWFORD 01/02 120.00,240
9-Mar-16,20203,Cartao Itau VISA,40201,Supermercado,09/03 PAO DE ACUCAR 1224 7.03,7.03
9-Mar-16,10103,Conta Corrente Itau,40306,Estacionamento,INT PAG TIT BANCO 033,300
9-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-BANCA STAR -09/03,9.5
10-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,10/03 RESTAURANTE NATURAL CA 26.00,26
10-Mar-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,10/03 SHELL 28.00,28
10-Mar-16,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,1796.90
10-Mar-16,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,1000.00
10-Mar-16,20302,Divida com Rose,10103,Conta Corrente Itau,TED 0012038ROSMEIRE DE,1400.00
11-Mar-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,11/03 ANUIDADE DIFERENCI01/08 52.50,52.5
11-Mar-16,20203,Cartao Itau VISA,40708,Nao Classificado,11/03 DPM DE CASTILHO 20.00,20
11-Mar-16,20203,Cartao Itau VISA,40708,Nao Classificado,11/03 MARCIO BARBOSA CALDAS 40.00,40
11-Mar-16,20203,Cartao Itau VISA,40708,Nao Classificado,11/03 ZE GORDO 39.00,39
11-Mar-16,10103,Conta Corrente Itau,20201,Nubank,INT PAG TIT BANCO 033,750
11-Mar-16,20201,Nubank,40701,Juros,IOF Rotativo,5.6
11-Mar-16,20201,Nubank,40701,Juros,Juros de Financiamento,67.89
11-Mar-16,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.01
11-Mar-16,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,1009.99
11-Mar-16,10103,Conta Corrente Itau,40107,Vaga de Garagem,TBI 938510302-4 C/C,400
13-Mar-16,20203,Cartao Itau VISA,40308,Taxi & Uber,13/03 99TAXIS*13MAR 19H51MIN 35.00,35
13-Mar-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,13/03 CASA DO PAO DE QUEIJO 14.00,14
13-Mar-16,40701,Juros,20201,Nubank,Estorno de Juros de Financiamento,27.12
13-Mar-16,40701,Juros,20201,Nubank,Estorno IoF rotativo,0.86
14-Mar-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,14/03 LBR COMERCIO DE SUCOS 15.10,15.1
14-Mar-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,14/03 MAX LJ DE CONVENIENCIA 64.00,64
14-Mar-16,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,1005.74
14-Mar-16,10103,Conta Corrente Itau,20202,Cartao Itau Master,INT MULTIPLO20,419.47
14-Mar-16,10103,Conta Corrente Itau,20201,Nubank,INT PAG TIT BANCO 033,425.79
14-Mar-16,10103,Conta Corrente Itau,40705,Outras Despesas,RSHOP-LIVRARIA MI-12/03,9
14-Mar-16,30901,Outras Receitas,10103,Conta Corrente Itau,TBI 870519019-0 C/C,2000.00
15-Mar-16,20203,Cartao Itau VISA,40206,Cafes,15/03 CAFE NOVA ITAIM 6.50,6.5
15-Mar-16,20203,Cartao Itau VISA,40306,Estacionamento,15/03 INST EN INSPER RT 15.00,15
15-Mar-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,15/03 MAX LJ DE CONVENIENCIA 32.00,32
15-Mar-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,Jornal 3/11,81.86
16-Mar-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,16/03 POSTO DE SERVICOS TALI 50.00,50
16-Mar-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,16/03 SEG CARTAO PROTEGIDO 4.99,4.99
16-Mar-16,40701,Juros,20201,Nubank,Estorno de Juros de Financiamento,4.44
16-Mar-16,40701,Juros,20201,Nubank,Estorno IoF rotativo,0.14
17-Mar-16,20203,Cartao Itau VISA,40306,Estacionamento,17/03 7406 GRSA INSPER 22.39,22.39
17-Mar-16,20203,Cartao Itau VISA,40205,Almocos e Jantares,17/03 CIA DE GASTRON E CULTU 139.70,139.7
17-Mar-16,20203,Cartao Itau VISA,40708,Nao Classificado,17/03 M J S 28.00,28
17-Mar-16,20203,Cartao Itau VISA,40203,Delivery,17/03 THE FIFTIES AL SANTOS 57.30,57.3
17-Mar-16,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-VALET CENTE-17/03,26
18-Mar-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,18/03 SAIDERA BRASIL 117.50,117.5
18-Mar-16,10103,Conta Corrente Itau,40307,Pedagio,DEB AUTOR SEM PARAR,146
18-Mar-16,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,32
19-Mar-16,20203,Cartao Itau VISA,40308,Taxi & Uber,19/03 UBER*UBER 22.26,22.26
20-Mar-16,20203,Cartao Itau VISA,40708,Nao Classificado,20/03 FABIO VEGA SILVA 25.70,25.7
20-Mar-16,20203,Cartao Itau VISA,40504,Balada,20/03 VILLA MIX 370.00,370
21-Mar-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,21/03 LBR COMERCIO DE SUCOS 16.70,16.7
21-Mar-16,20203,Cartao Itau VISA,40201,Supermercado,21/03 MINUTO PAO DE ACUCAR 12 108.39,108.39
21-Mar-16,10101,Carteira,10103,Conta Corrente Itau,CEI 000002 DINHEIRO,800
21-Mar-16,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.01
21-Mar-16,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,199.99
21-Mar-16,10103,Conta Corrente Itau,20301,Divida com Amauri,TBI 445403121-4 tokpag,500
21-Mar-16,10103,Conta Corrente Itau,20301,Divida com Amauri,TBI 445403121-4 tokpag,500
22-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,22/03 CAMINITO 33.00,33
22-Mar-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,22/03 REDE CAMPEAO 60.00,60
22-Mar-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO CARTAO,4.99
23-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,23/03 JJRA RESTAURANTE 50.60,50.6
23-Mar-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,23/03 MAX LJ DE CONVENIENCIA 68.00,68
23-Mar-16,20202,Cartao Itau Master,40702,Taxas Bancarias,Anuidade,27.25
23-Mar-16,10103,Conta Corrente Itau,40708,Nao Classificado,INT PAG TIT BANCO 001,257.25
23-Mar-16,10103,Conta Corrente Itau,20201,Nubank,INT PAG TIT BANCO 033,840.92
23-Mar-16,20202,Cartao Itau Master,40701,Juros,Juros,2.4
23-Mar-16,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.05
23-Mar-16,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,1103.12
24-Mar-16,20203,Cartao Itau VISA,40203,Delivery,24/03 A CHAPA 59.00,59
24-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,24/03 PIZZAA 510 20.10,20.1
25-Mar-16,20203,Cartao Itau VISA,40203,Delivery,25/03 CHINA IN BOX 40.80,40.8
25-Mar-16,20203,Cartao Itau VISA,40701,Juros,25/03 MERCADOPAGO 0.01,0.01
25-Mar-16,20203,Cartao Itau VISA,10501,Eletronicos,25/03 MERCADOPAGO 01/02 219.00,438
26-Mar-16,20203,Cartao Itau VISA,40503,Conveniencia,26/03 MAX LJ DE CONVENIENCIA 15.00,15
27-Mar-16,20203,Cartao Itau VISA,40504,Balada,27/03 TRACKERS CURSOS 50.00,40
27-Mar-16,20203,Cartao Itau VISA,40504,Balada,27/03 TRACKERS CURSOS 50.00,50
28-Mar-16,20203,Cartao Itau VISA,40203,Delivery,28/03 IFOOD 45.20,45.2
28-Mar-16,20203,Cartao Itau VISA,40503,Conveniencia,28/03 LCH CONVENIENCIA 15.40,15.4
28-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,28/03 MADUREIRA 46.40,46.4
28-Mar-16,20203,Cartao Itau VISA,40306,Estacionamento,28/03 PARKBEM 14.00,14
28-Mar-16,10103,Conta Corrente Itau,40305,Multas,CXE PAG TIT BANCO 237,85.1
28-Mar-16,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,35.92
28-Mar-16,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.01
28-Mar-16,10105,Aplicaoes Automaticas Itau,10103,Conta Corrente Itau,RES APLIC AUT MAIS,121
29-Mar-16,20203,Cartao Itau VISA,40101,Aluguel,29/03 DELIVERY EX MORUMBI 512.90,250
29-Mar-16,20203,Cartao Itau VISA,40201,Supermercado,29/03 DELIVERY EX MORUMBI 512.90,262.9
29-Mar-16,20203,Cartao Itau VISA,40205,Almocos e Jantares,29/03 VIANA 24.90,24.9
29-Mar-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-ALVARENGAS -29/03,8
30-Mar-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,30/03 ANUIDADE DIFERENCI02/08 52.50,52.5
30-Mar-16,20203,Cartao Itau VISA,40206,Cafes,30/03 ARPEGE BAR 8.80,8.8
30-Mar-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,30/03 AUTO POSTO ESCALADA 60.50,60.5
30-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,30/03 CACHOEIRA NATURAL 24.90,24.9
30-Mar-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,30/03 VIA EMILIA COM DE ALIM 31.00,31
30-Mar-16,10103,Conta Corrente Itau,10105,Aplicaoes Automaticas Itau,APL APLIC AUT MAIS,1070.88
30-Mar-16,10103,Conta Corrente Itau,40708,Nao Classificado,INT PAG TIT BANCO 237,281.12
30-Mar-16,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,1500.00
31-Mar-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,31/03 BAR DA DIDA 97.90,97.9
1-Apr-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,01/04 FRESTO 32.80,32.8
1-Apr-16,20203,Cartao Itau VISA,40501,Festas. Shows & Eventos,01/04 JAZZNOSFUNDOS 70.00,70
1-Apr-16,10103,Conta Corrente Itau,40703,Impostos Financeiros,IOF,9.87
1-Apr-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-ALVARENGAS -01/04,8
1-Apr-16,10101,Carteira,40705,Outras Despesas,,400
1-Apr-16,30200,Presentes da Familia,10402,Previdencia Privada,,430
2-Apr-16,20203,Cartao Itau VISA,40501,Festas. Shows & Eventos,02/04 JAZZB RESTAURANTE E BA 56.10,56.1
2-Apr-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,02/04 NOVA REPUBLICA OPERADO 20.00,20
2-Apr-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,02/04 SAIDERA BRASIL 77.30,77.3
3-Apr-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,03/04 AUTO POSTO CIRCULISTA 50.00,50
3-Apr-16,20203,Cartao Itau VISA,40503,Conveniencia,03/04 POSTO CIRCULISTA 9.00,9
4-Apr-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,04/04 MAX LJ DE CONVENIENCIA 61.00,61
4-Apr-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,04/04 PIZZA A 510 21.69,21.69
4-Apr-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-BITEME -03/04,8
4-Apr-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-MAX LJ DE -02/04,8
4-Apr-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 03/16,45
5-Apr-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,05/04 PIZZA A 510 18.25,18.25
6-Apr-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,06/04 PIZZA A 510 21.10,21.1
